7:20 - Pulso estable - Esperando rastro...
⏳ 01:13:29 - Pulso estable - Esperando rastro...
⏳ 01:13:31 - Pulso estable - Esperando rastro...
⏳ 01:13:34 - Pulso estable - Esperando rastro...
⏳ 01:13:36 - Pulso estable - Esperando rastro...
⏳ 01:13:36 — Pulso estable, sin amenazas detectadas.
⏳ 01:13:38 - Pulso estable - Esperando rastro...
⏳ 01:13:40 - Pulso estable - Esperando rastro...
⏳ 01:13:40 — Pulso estable, sin amenazas detectadas.
⏳ 01:13:42 - Pulso estable - Esperando rastro...
⏳ 01:13:44 — Pulso estable, sin amenazas detectadas.
⏳ 01:13:44 - Pulso estable - Esperando rastro...
⏳ 01:13:46 - Pulso estable - Esperando rastro...
⏳ 01:13:48 — Pulso estable, sin amenazas detectadas.
⏳ 01:13:48 - Pulso estable - Esperando rastro...
⏳ 01:13:50 - Pulso estable - Esperando rastro...
⏳ 01:13:52 — Pulso estable, sin amenazas detectadas.
⏳ 01:13:52 - Pulso estable - Esperando rastro...
⏳ 01:13:54 - Pulso estable - Esperando rastro...
⏳ 01:13:56 — Pulso estable, sin amenazas detectadas.
⏳ 01:13:56 - Pulso estable - Esperando rastro...
⏳ 01:13:58 - Pulso estable - Esperando rastro...
⏳ 01:14:00 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:00 - Pulso estable - Esperando rastro...
⏳ 01:14:02 - Pulso estable - Esperando rastro...
⏳ 01:14:04 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:04 - Pulso estable - Esperando rastro...
⏳ 01:14:06 - Pulso estable - Esperando rastro...
⏳ 01:14:08 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:08 - Pulso estable - Esperando rastro...
⏳ 01:14:10 - Pulso estable - Esperando rastro...
⏳ 01:14:12 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:13 - Pulso estable - Esperando rastro...
⏳ 01:14:15 - Pulso estable - Esperando rastro...
⏳ 01:14:16 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:17 - Pulso estable - Esperando rastro...
⏳ 01:14:19 - Pulso estable - Esperando rastro...
⏳ 01:14:20 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:21 - Pulso estable - Esperando rastro...
⏳ 01:14:23 - Pulso estable - Esperando rastro...
⏳ 01:14:24 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:25 - Pulso estable - Esperando rastro...
⏳ 01:14:27 - Pulso estable - Esperando rastro...
⏳ 01:14:28 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:29 - Pulso estable - Esperando rastro...
⏳ 01:14:31 - Pulso estable - Esperando rastro...
⏳ 01:14:32 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:33 - Pulso estable - Esperando rastro...
⏳ 01:14:35 - Pulso estable - Esperando rastro...
⏳ 01:14:36 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:37 - Pulso estable - Esperando rastro...
⏳ 01:14:40 — Pulso estable, sin amenazas detectadas.
📡 [XOXO-BUS] MISION_VERIFICADA: {"id":"PRUEBA_PEDAGOGICA_001", "status":"VERIFIED_BY_LBH"}
⏳ 01:14:41 - Pulso estable - Esperando rastro...
⏳ 01:14:43 - Pulso estable - Esperando rastro...
⏳ 01:14:44 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:45 - Pulso estable - Esperando rastro...
⏳ 01:14:47 - Pulso estable - Esperando rastro...
⏳ 01:14:49 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:49 - Pulso estable - Esperando rastro...
⏳ 01:14:52 - Pulso estable - Esperando rastro...
⏳ 01:14:53 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:54 - Pulso estable - Esperando rastro...
⏳ 01:14:56 - Pulso estable - Esperando rastro...
⏳ 01:14:57 — Pulso estable, sin amenazas detectadas.
⏳ 01:14:58 - Pulso estable - Esperando rastro...
⏳ 01:15:00 - Pulso estable - Esperando rastro...
⏳ 01:15:01 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:02 - Pulso estable - Esperando rastro...
⏳ 01:15:04 - Pulso estable - Esperando rastro...
⏳ 01:15:05 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:06 - Pulso estable - Esperando rastro...
⏳ 01:15:08 - Pulso estable - Esperando rastro...
⏳ 01:15:09 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:10 - Pulso estable - Esperando rastro...
⏳ 01:15:12 - Pulso estable - Esperando rastro...
⏳ 01:15:13 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:14 - Pulso estable - Esperando rastro...
⏳ 01:15:16 - Pulso estable - Esperando rastro...
⏳ 01:15:17 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:18 - Pulso estable - Esperando rastro...
⏳ 01:15:20 - Pulso estable - Esperando rastro...
⏳ 01:15:21 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:22 - Pulso estable - Esperando rastro...
⏳ 01:15:24 - Pulso estable - Esperando rastro...
⏳ 01:15:25 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:26 - Pulso estable - Esperando rastro...
⏳ 01:15:28 - Pulso estable - Esperando rastro...
⏳ 01:15:29 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:30 - Pulso estable - Esperando rastro...
⏳ 01:15:32 - Pulso estable - Esperando rastro...
⏳ 01:15:33 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:35 - Pulso estable - Esperando rastro...
⏳ 01:15:37 - Pulso estable - Esperando rastro...
⏳ 01:15:37 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:39 - Pulso estable - Esperando rastro...
⏳ 01:15:41 - Pulso estable - Esperando rastro...
⏳ 01:15:41 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:43 - Pulso estable - Esperando rastro...
⏳ 01:15:45 - Pulso estable - Esperando rastro...
⏳ 01:15:45 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:47 - Pulso estable - Esperando rastro...
⏳ 01:15:49 - Pulso estable - Esperando rastro...
⏳ 01:15:49 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:51 - Pulso estable - Esperando rastro...
⏳ 01:15:53 - Pulso estable - Esperando rastro...
⏳ 01:15:53 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:55 - Pulso estable - Esperando rastro...
⏳ 01:15:57 - Pulso estable - Esperando rastro...
⏳ 01:15:57 — Pulso estable, sin amenazas detectadas.
⏳ 01:15:59 - Pulso estable - Esperando rastro...
⏳ 01:16:01 - Pulso estable - Esperando rastro...
⏳ 01:16:01 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:03 - Pulso estable - Esperando rastro...
⏳ 01:16:05 - Pulso estable - Esperando rastro...
⏳ 01:16:05 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:07 - Pulso estable - Esperando rastro...
⏳ 01:16:09 - Pulso estable - Esperando rastro...
⏳ 01:16:09 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:11 - Pulso estable - Esperando rastro...
📡 [XOXO] BLOQUEO: Caballo de Troya estructural detectado en CONTRATO_CONSOLIDADO
⏳ 01:16:13 - Pulso estable - Esperando rastro...
⏳ 01:16:14 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:15 - Pulso estable - Esperando rastro...
⏳ 01:16:18 - Pulso estable - Esperando rastro...
⏳ 01:16:18 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:20 - Pulso estable - Esperando rastro...
⏳ 01:16:22 - Pulso estable - Esperando rastro...
⏳ 01:16:22 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:24 - Pulso estable - Esperando rastro...
⏳ 01:16:26 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:26 - Pulso estable - Esperando rastro...
⏳ 01:16:28 - Pulso estable - Esperando rastro...
⏳ 01:16:30 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:30 - Pulso estable - Esperando rastro...
⏳ 01:16:32 - Pulso estable - Esperando rastro...
⏳ 01:16:34 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:34 - Pulso estable - Esperando rastro...
⏳ 01:16:36 - Pulso estable - Esperando rastro...
⏳ 01:16:38 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:38 - Pulso estable - Esperando rastro...
⏳ 01:16:40 - Pulso estable - Esperando rastro...
⏳ 01:16:42 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:42 - Pulso estable - Esperando rastro...
⏳ 01:16:44 - Pulso estable - Esperando rastro...
⏳ 01:16:46 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:46 - Pulso estable - Esperando rastro...
⏳ 01:16:48 - Pulso estable - Esperando rastro...
⏳ 01:16:50 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:50 - Pulso estable - Esperando rastro...
⏳ 01:16:52 - Pulso estable - Esperando rastro...
⏳ 01:16:54 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:54 - Pulso estable - Esperando rastro...
⏳ 01:16:56 - Pulso estable - Esperando rastro...
⏳ 01:16:58 — Pulso estable, sin amenazas detectadas.
⏳ 01:16:58 - Pulso estable - Esperando rastro...
⏳ 01:17:00 - Pulso estable - Esperando rastro...
⏳ 01:17:02 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:03 - Pulso estable - Esperando rastro...
⏳ 01:17:05 - Pulso estable - Esperando rastro...
⏳ 01:17:06 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:07 - Pulso estable - Esperando rastro...
⏳ 01:17:09 - Pulso estable - Esperando rastro...
⏳ 01:17:10 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:11 - Pulso estable - Esperando rastro...
⏳ 01:17:13 - Pulso estable - Esperando rastro...
⏳ 01:17:14 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:15 - Pulso estable - Esperando rastro...
⏳ 01:17:17 - Pulso estable - Esperando rastro...
⏳ 01:17:18 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:19 - Pulso estable - Esperando rastro...
⏳ 01:17:21 - Pulso estable - Esperando rastro...
⏳ 01:17:22 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:23 - Pulso estable - Esperando rastro...
⏳ 01:17:25 - Pulso estable - Esperando rastro...
⏳ 01:17:26 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:27 - Pulso estable - Esperando rastro...
⏳ 01:17:29 - Pulso estable - Esperando rastro...
⏳ 01:17:30 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:31 - Pulso estable - Esperando rastro...
⏳ 01:17:33 - Pulso estable - Esperando rastro...
⏳ 01:17:34 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:35 - Pulso estable - Esperando rastro...
⏳ 01:17:37 - Pulso estable - Esperando rastro...
⏳ 01:17:39 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:39 - Pulso estable - Esperando rastro...
⏳ 01:17:41 - Pulso estable - Esperando rastro...
⏳ 01:17:43 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:43 - Pulso estable - Esperando rastro...
⏳ 01:17:45 - Pulso estable - Esperando rastro...
⏳ 01:17:47 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:48 - Pulso estable - Esperando rastro...
⏳ 01:17:50 - Pulso estable - Esperando rastro...
⏳ 01:17:51 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:52 - Pulso estable - Esperando rastro...
⏳ 01:17:54 - Pulso estable - Esperando rastro...
⏳ 01:17:55 — Pulso estable, sin amenazas detectadas.
⏳ 01:17:56 - Pulso estable - Esperando rastro...
⏳ 01:17:58 - Pulso estable - Esperando rastro...
⏳ 01:17:59 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:00 - Pulso estable - Esperando rastro...
⏳ 01:18:02 - Pulso estable - Esperando rastro...
⏳ 01:18:03 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:04 - Pulso estable - Esperando rastro...
⏳ 01:18:06 - Pulso estable - Esperando rastro...
⏳ 01:18:07 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:08 - Pulso estable - Esperando rastro...
⏳ 01:18:10 - Pulso estable - Esperando rastro...
⏳ 01:18:11 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:12 - Pulso estable - Esperando rastro...
⏳ 01:18:14 - Pulso estable - Esperando rastro...
⏳ 01:18:15 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:16 - Pulso estable - Esperando rastro...
⏳ 01:18:18 - Pulso estable - Esperando rastro...
⏳ 01:18:19 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:20 - Pulso estable - Esperando rastro...
⏳ 01:18:22 - Pulso estable - Esperando rastro...
⏳ 01:18:23 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:24 - Pulso estable - Esperando rastro...
⏳ 01:18:26 - Pulso estable - Esperando rastro...
⏳ 01:18:27 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:28 - Pulso estable - Esperando rastro...
⏳ 01:18:30 - Pulso estable - Esperando rastro...
⏳ 01:18:31 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:32 - Pulso estable - Esperando rastro...
⏳ 01:18:35 - Pulso estable - Esperando rastro...
⏳ 01:18:35 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:37 - Pulso estable - Esperando rastro...
⏳ 01:18:39 - Pulso estable - Esperando rastro...
⏳ 01:18:39 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:41 - Pulso estable - Esperando rastro...
⏳ 01:18:43 - Pulso estable - Esperando rastro...
⏳ 01:18:43 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:45 - Pulso estable - Esperando rastro...
⏳ 01:18:47 - Pulso estable - Esperando rastro...
⏳ 01:18:47 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:49 - Pulso estable - Esperando rastro...
⏳ 01:18:51 - Pulso estable - Esperando rastro...
⏳ 01:18:51 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:53 - Pulso estable - Esperando rastro...
⏳ 01:18:55 - Pulso estable - Esperando rastro...
⏳ 01:18:55 — Pulso estable, sin amenazas detectadas.
⏳ 01:18:57 - Pulso estable - Esperando rastro...
⏳ 01:18:59 - Pulso estable - Esperando rastro...
⏳ 01:18:59 — Pulso estable, sin amenazas detectadas.
⏳ 01:19:01 - Pulso estable - Esperando rastro...
⏳ 01:19:03 - Pulso estable - Esperando rastro...
⏳ 01:19:03 — Pulso estable, sin amenazas detectadas.
⏳ 01:19:05 - Pulso estable - Esperando rastro...
⏳ 01:19:07 - Pulso estable
